Customer ID,Recency,Frequency,Monetary,Cancel_Count,Cluster,Segment,predicted_clv,Churned
15585,177,1,455.3,0,1,Lost/Inactive,,1
15586,593,3,1139.1,1,2,At-Risk,114.95098339950768,1
15587,50,7,1522.08,0,2,At-Risk,908.0388584607116,0
15588,678,1,579.6,0,1,Lost/Inactive,-6.0932931425729375,1
15589,256,3,478.53,1,1,Lost/Inactive,344.9585578901,1
15590,382,5,1496.6,1,2,At-Risk,515.6681996017489,1
15591,583,3,217.9,0,1,Lost/Inactive,41.34366794030405,1
15592,47,1,388.58,0,3,New/Occasional,,0
15593,71,1,199.8,0,1,Lost/Inactive,,0
15594,16,5,1771.78,1,3,New/Occasional,2002.498460465722,0
15595,488,1,357.6,0,1,Lost/Inactive,,1
15596,101,9,3130.04,11,2,At-Risk,1613.687400634104,1
15597,35,2,563.37,1,3,New/Occasional,315.48407638488146,0
15598,53,2,548.02,2,3,New/Occasional,302.1947061170561,0
15599,27,3,1250.06,0,3,New/Occasional,703.0669504688543,0
15600,428,4,1199.31,3,2,At-Risk,308.4887553429704,1
15601,11,30,14960.12,8,0,Champions,6431.648869653298,0
15602,8,16,3230.51,12,0,Champions,1307.3973438824655,0
15603,79,2,88.48,1,1,Lost/Inactive,44.68734054254043,1
15604,52,1,216.39,0,1,Lost/Inactive,,0
15605,36,9,1936.8,1,0,Champions,876.6083946325723,0
15606,61,17,5230.99,14,0,Champions,2410.041804314808,0
15607,337,9,1708.97,6,2,At-Risk,335.37704576751884,1
15608,28,5,1785.98,0,3,New/Occasional,963.5906002370856,0
15609,184,1,298.48,2,1,Lost/Inactive,,1
15610,52,1,112.46,0,1,Lost/Inactive,,0
15611,10,26,2997.28,6,0,Champions,1306.2673462152509,0
15612,36,2,195.15,0,3,New/Occasional,587.5101878925504,0
15613,610,1,433.72,0,1,Lost/Inactive,-6.68782630848241,1
15614,438,4,3147.36,4,2,At-Risk,900.6012955976455,1
15615,10,47,21373.97,13,0,Champions,8847.943632869941,0
15616,438,1,317.11,0,1,Lost/Inactive,,1
15617,396,3,828.5500000000001,0,2,At-Risk,315.2592599321972,1
15618,33,4,776.851,4,3,New/Occasional,1268.9771502515518,0
15619,11,1,336.4,0,3,New/Occasional,,0
15620,57,4,1942.36,7,2,At-Risk,1375.9608412070825,0
15621,4,4,1293.03,2,3,New/Occasional,3910.903806683715,0
15622,43,17,7852.610000000001,36,0,Champions,3272.9281539264293,0
15623,141,8,2437.05,0,2,At-Risk,978.3827792429051,1
15624,117,4,588.13,0,2,At-Risk,498.1171381059559,1
15625,104,9,3236.4,6,2,At-Risk,1614.4594959133767,1
15626,75,3,1067.52,2,2,At-Risk,647.2334307417784,0
15627,457,2,566.9,0,1,Lost/Inactive,168.15966261148216,1
15628,5,17,5652.26,6,0,Champions,2387.3218297609064,0
15629,450,4,2240.9,0,2,At-Risk,385.6988774292387,1
15630,45,3,1481.4,1,3,New/Occasional,787.7910717171112,0
15631,642,1,596.67,0,1,Lost/Inactive,-6.389994774908239,1
15632,16,8,3285.31,10,0,Champions,3154.107297823624,0
15633,509,13,4352.46,8,2,At-Risk,1.0472312195931868,1
15634,17,2,554.65,0,3,New/Occasional,338.7847910780911,0
15635,396,1,100.35,0,1,Lost/Inactive,,1
15636,90,4,1444.58,0,2,At-Risk,699.913292984434,1
15637,53,5,797.59,0,3,New/Occasional,259.87169133800114,0
15638,379,6,2265.2,4,2,At-Risk,764.9895926950302,1
15639,134,3,1065.08,3,2,At-Risk,464.1650363327489,1
15640,4,29,23957.58,19,0,Champions,9862.615278467669,0
15641,105,12,5345.55,0,0,Champions,2297.754253699816,1
15642,730,1,105.78,0,1,Lost/Inactive,-5.700205148018591,1
15643,192,3,664.0,3,2,At-Risk,487.0746932666482,1
15644,166,4,813.0,0,2,At-Risk,712.9240867885349,1
15645,19,3,1055.17,1,3,New/Occasional,606.056179386403,0
15646,158,5,974.61,1,2,At-Risk,697.7300108067121,1
15647,415,1,169.0,0,1,Lost/Inactive,,1
15648,204,2,657.35,3,1,Lost/Inactive,496.0200851754143,1
15649,336,4,2170.35,0,2,At-Risk,412.0671940202113,1
15650,522,2,553.88,1,1,Lost/Inactive,106.88813616774036,1
15651,37,5,1259.06,0,3,New/Occasional,621.437194110756,0
15652,91,5,1420.34,1,2,At-Risk,938.6722544558816,1
15653,93,2,877.44,0,2,At-Risk,2406.208900014035,1
15654,9,2,922.53,0,3,New/Occasional,2161.877462941279,0
15655,243,1,560.6700000000001,3,1,Lost/Inactive,,1
15656,45,4,748.5,0,3,New/Occasional,608.4920170738831,0
15657,23,1,30.0,0,1,Lost/Inactive,,0
15658,190,8,2423.4700000000003,16,2,At-Risk,934.4737550483004,1
15659,44,3,532.49,0,3,New/Occasional,279.73029182231335,0
15660,25,15,2812.99,4,0,Champions,1316.405921514173,0
15661,317,8,1215.95,0,2,At-Risk,224.48109428985563,1
15662,661,2,283.73,0,1,Lost/Inactive,63.224328491732784,1
15663,106,1,138.14,0,1,Lost/Inactive,,1
15664,51,4,1254.03,4,3,New/Occasional,501.3552287322482,0
15665,168,5,4015.12,0,2,At-Risk,1903.3445993566213,1
15666,472,2,632.94,0,1,Lost/Inactive,100.5146781938669,1
15667,40,1,301.32000000000005,0,3,New/Occasional,,0
15668,218,1,76.32000000000001,0,1,Lost/Inactive,,1
15669,40,4,684.34,2,3,New/Occasional,622.095946510745,0
15670,297,2,325.2,1,1,Lost/Inactive,154.734667970947,1
15671,19,7,2657.13,3,0,Champions,2582.300114032044,0
15672,725,1,45.3,0,1,Lost/Inactive,-5.728627915032002,1
15673,88,9,6414.79,1,0,Champions,2867.14249414032,1
15674,73,13,6948.2300000000005,23,0,Champions,2884.6593863791204,0
15675,81,4,542.04,0,2,At-Risk,290.2485609815223,1
15676,19,3,3435.76,14,3,New/Occasional,3406.5486279178367,0
15677,49,3,1305.63,0,3,New/Occasional,856.1701742214428,0
15678,53,3,1893.89,0,2,At-Risk,928.457737394374,0
15679,24,4,781.28,0,3,New/Occasional,1023.9176008496344,0
15680,9,10,4507.58,2,0,Champions,1908.308752294462,0
15681,25,14,2989.7000000000003,15,0,Champions,1487.579814984708,0
15682,599,2,318.24,1,1,Lost/Inactive,82.26364727904462,1
15683,117,2,524.54,0,1,Lost/Inactive,218.9598358496736,1
15684,547,3,173.95,3,1,Lost/Inactive,25.434108390388744,1
15685,450,1,55.98,0,1,Lost/Inactive,,1
15686,420,1,90.0,0,1,Lost/Inactive,,1
15687,9,9,2993.1,2,0,Champions,2480.1174185452605,0
15688,419,1,190.57,0,1,Lost/Inactive,,1
15689,120,3,521.03,0,2,At-Risk,175.00095761750205,1
15690,4,2,239.76,0,3,New/Occasional,486.2726511390826,0
15691,252,4,571.3,1,2,At-Risk,208.98122210844505,1
15692,28,1,191.04,0,3,New/Occasional,,0
15693,659,1,37.5,0,1,Lost/Inactive,-6.242345564784637,1
15694,1,24,10810.81,8,0,Champions,4549.942829802295,0
15695,267,4,1131.04,0,2,At-Risk,467.8324705412144,1
15696,33,13,3906.57,16,0,Champions,1781.3442318460643,0
15697,690,1,246.75,0,1,Lost/Inactive,-5.997829224297223,1
15698,624,1,46.2,0,1,Lost/Inactive,-6.554165431715739,1
15699,18,1,309.65,0,3,New/Occasional,,0
15700,172,2,696.68,3,1,Lost/Inactive,12.460417853798509,1
15701,2,4,1542.14,0,3,New/Occasional,1645.8496625266075,0
15702,476,2,140.39,0,1,Lost/Inactive,73.3837843515113,1
15703,265,1,211.5,0,1,Lost/Inactive,,1
15704,140,6,3817.96,2,2,At-Risk,1797.7642829801916,1
15705,201,1,143.1,0,1,Lost/Inactive,,1
15706,64,4,1060.56,4,2,At-Risk,1327.0630956112288,0
15707,35,4,945.58,0,3,New/Occasional,2101.115717098918,0
15708,41,9,4378.72,13,0,Champions,2995.373644201855,0
15709,284,2,327.85,0,1,Lost/Inactive,116.62110915659134,1
15710,417,1,898.87,0,1,Lost/Inactive,,1
15711,557,2,420.25,0,1,Lost/Inactive,162.7161255804996,1
15712,9,12,3472.41,1,0,Champions,1440.111465344174,0
15713,143,4,1010.79,2,2,At-Risk,407.9213234793853,1
15714,12,5,784.8100000000001,0,3,New/Occasional,335.9254394623593,0
15715,556,5,658.02,0,2,At-Risk,60.1967545843892,1
15716,146,11,3056.81,0,2,At-Risk,1245.6132855306744,1
15717,234,5,607.0,0,2,At-Risk,301.7906570527441,1
15718,540,1,293.79,0,1,Lost/Inactive,,1
15719,33,31,10223.06,14,0,Champions,4203.263809183358,0
15720,24,2,741.92,0,3,New/Occasional,603.5264028991207,0
15721,12,1,507.08,0,3,New/Occasional,,0
15722,36,11,5258.1,16,0,Champions,2483.546159842764,0
15723,365,4,947.65,0,2,At-Risk,343.13321567861755,1
15724,201,3,310.85,3,1,Lost/Inactive,203.81437623680628,1
15725,15,1,415.25,0,3,New/Occasional,,0
15726,390,1,321.91,0,1,Lost/Inactive,,1
15727,17,15,9445.51,0,0,Champions,4027.872338074111,0
15728,380,2,544.6,4,1,Lost/Inactive,223.516458158356,1
15729,213,3,192.55,2,1,Lost/Inactive,109.42186958526544,1
15730,66,5,1726.58,4,2,At-Risk,1150.9464368166127,0
15731,554,1,125.3,0,1,Lost/Inactive,,1
15732,212,10,1682.07,3,2,At-Risk,653.1613386783986,1
15733,283,1,162.3,0,1,Lost/Inactive,,1
15734,115,4,2263.3,0,2,At-Risk,1329.6269093553954,1
15735,421,1,327.68,0,1,Lost/Inactive,,1
15736,435,2,1815.72,3,2,At-Risk,,1
15737,15,8,1205.12,9,3,New/Occasional,895.9327910105643,0
15738,19,41,13372.97,5,0,Champions,5641.3487571652,0
15739,66,1,449.12,0,3,New/Occasional,,0
15740,49,1,154.88,0,1,Lost/Inactive,,0
15741,458,2,208.62,0,1,Lost/Inactive,97.79434566437232,1
15742,619,1,156.87,0,1,Lost/Inactive,-6.601281572091574,1
15743,16,4,784.46,0,3,New/Occasional,781.9873237240897,0
15744,78,1,34.8,0,1,Lost/Inactive,,1
15745,19,4,1094.59,3,3,New/Occasional,1107.7854005017043,0
15746,134,1,196.88,1,1,Lost/Inactive,,1
15747,13,9,2562.61,1,0,Champions,1140.2432891539747,0
15748,40,3,614.76,0,3,New/Occasional,182.0296925151284,0
15749,235,3,44534.3,5,2,At-Risk,26731.99627301732,1
15750,3,18,6797.191,16,0,Champions,2881.8214042493933,0
15751,461,11,1380.44,4,2,At-Risk,146.05447247636272,1
15752,40,9,4207.54,1,0,Champions,2513.730648435374,0
15753,305,1,79.2,0,1,Lost/Inactive,,1
15754,51,9,3037.61,4,0,Champions,824.1520813628772,0
15755,10,17,5993.12,11,0,Champions,2499.4871892823503,0
15756,61,4,532.96,0,3,New/Occasional,542.6205419167486,0
15757,66,6,2940.36,0,2,At-Risk,1516.4305458816914,0
15758,25,1,205.25,0,3,New/Occasional,,0
15759,218,7,830.9300000000001,3,2,At-Risk,316.2043320987106,1
15760,631,2,13916.34,3,2,At-Risk,-6.498509336323326,1
15761,443,1,143.05,0,1,Lost/Inactive,,1
15762,65,2,583.75,0,3,New/Occasional,1025.5354002648169,0
15763,32,2,1086.92,2,3,New/Occasional,2337.818309425712,0
15764,88,8,4503.08,10,2,At-Risk,2553.4152689060675,1
15765,667,1,370.63,0,1,Lost/Inactive,-6.183519630186307,1
15766,64,3,831.0600000000001,2,3,New/Occasional,397.1083237682929,0
15768,116,34,15601.09,3,0,Champions,5202.909765767256,1
15769,7,46,88704.32,19,0,Champions,37397.30340802022,0
15770,613,1,321.45,0,1,Lost/Inactive,-6.668397908526397,1
15771,604,3,1006.54,0,2,At-Risk,144.45532415729392,1
15772,418,1,280.88,0,1,Lost/Inactive,,1
15773,6,2,774.52,0,3,New/Occasional,831.5536044181449,0
15774,69,6,1329.94,1,2,At-Risk,590.6787884873618,0
15775,245,2,150.5,0,1,Lost/Inactive,89.91108118319517,1
15776,133,1,241.62,0,1,Lost/Inactive,,1
15777,241,7,1762.61,2,2,At-Risk,941.085715779571,1
15778,431,1,307.95000000000005,0,1,Lost/Inactive,,1
15779,463,2,124.08,0,1,Lost/Inactive,34.77478564811935,1
15780,184,3,475.28,0,1,Lost/Inactive,304.7911535858506,1
15781,25,3,345.46000000000004,1,3,New/Occasional,334.8003365503437,0
15782,10,4,4014.1,2,3,New/Occasional,2237.205148850426,0
15783,11,1,246.3,0,3,New/Occasional,,0
15784,468,2,848.33,0,1,Lost/Inactive,247.9912824432246,1
15785,33,16,5969.93,19,0,Champions,2565.8306783457274,0
15786,46,5,8514.82,16,0,Champions,4723.083868635281,0
15787,26,3,948.05,0,3,New/Occasional,2133.32361283577,0
15788,509,1,221.83,1,1,Lost/Inactive,,1
15789,358,6,1962.01,2,2,At-Risk,665.7003882389819,1
15790,10,1,220.85,0,3,New/Occasional,,0
15791,44,5,3608.34,13,2,At-Risk,1872.417757575367,0
15792,400,2,933.84,0,1,Lost/Inactive,337.9515550958753,1
15793,15,8,2399.57,1,0,Champions,980.1923328709826,0
15794,736,2,777.0,0,1,Lost/Inactive,14.35814984748829,1
15795,150,8,1979.87,0,2,At-Risk,914.4863802531904,1
15796,1,17,5175.83,7,0,Champions,2577.6567491692026,0
15797,113,6,2821.08,0,2,At-Risk,1293.7678832728925,1
15798,493,3,1535.37,0,2,At-Risk,503.2303841854639,1
15799,76,4,1424.29,0,2,At-Risk,766.5283817711298,1
15800,107,7,1242.58,0,2,At-Risk,538.0539680997956,1
15801,46,3,1063.95,5,3,New/Occasional,2393.5459543432107,0
15802,143,1,451.42,2,1,Lost/Inactive,,1
15803,51,4,1929.66,0,2,At-Risk,758.3956007079644,0
15804,1,13,4206.39,11,0,Champions,4960.505837416605,0
15805,23,30,10189.23,27,0,Champions,4168.636311335674,0
15806,46,3,784.58,0,3,New/Occasional,661.1818911479037,0
15807,50,5,1817.52,1,2,At-Risk,820.5950505936999,0
15808,306,21,18409.93,16,0,Champions,145.49085054949725,1
15809,36,7,1274.44,9,2,At-Risk,696.7829585171135,0
15810,79,8,2999.04,27,2,At-Risk,1345.8536279504096,1
15811,22,7,3890.52,6,0,Champions,2088.5323423318955,0
15812,107,12,5201.47,1,0,Champions,2193.885099184444,1
15813,208,2,1303.91,0,2,At-Risk,762.9373858662267,1
15814,17,6,2634.44,2,0,Champions,1407.067614718309,0
15815,64,5,2100.6,0,2,At-Risk,2019.0912867245704,0
15816,542,2,144.15,1,1,Lost/Inactive,,1
15817,421,3,2766.4,0,2,At-Risk,887.5931277069109,1
15818,588,1,340.5,0,1,Lost/Inactive,-6.9092871919777386,1
15819,49,10,3934.79,4,0,Champions,1818.3541317681136,0
15820,320,1,206.98,0,1,Lost/Inactive,,1
15821,44,2,570.96,0,3,New/Occasional,1427.4133714827612,0
15822,3,6,1840.06,7,3,New/Occasional,666.5325639588544,0
15823,372,3,3897.17,19,2,At-Risk,55.1892688253732,1
15824,453,2,890.94,0,1,Lost/Inactive,304.7509595155913,1
15825,172,1,532.94,0,1,Lost/Inactive,,1
15826,56,4,2598.28,2,2,At-Risk,1225.058531604386,0
15827,73,28,3794.07,36,0,Champions,1593.7948889177717,0
15828,375,1,1108.82,0,1,Lost/Inactive,,1
15829,99,2,636.14,0,3,New/Occasional,814.9956386840619,1
15830,38,1,576.0,2,3,New/Occasional,,0
15831,58,3,801.76,1,3,New/Occasional,588.4603863247551,0
15832,254,1,836.79,0,1,Lost/Inactive,,1
15833,738,1,80.4,0,1,Lost/Inactive,-5.644199783353973,1
15834,70,7,3772.99,5,2,At-Risk,2133.353268068518,0
15835,44,4,954.09,0,3,New/Occasional,695.6635536836,0
15836,50,1,137.37,2,1,Lost/Inactive,,0
15837,65,2,777.01,0,3,New/Occasional,437.6839325391405,0
15838,11,34,74163.0,5,0,Champions,32162.12838579353,0
15839,33,3,1048.49,3,3,New/Occasional,1619.1054744563644,0
15840,59,2,355.56,1,3,New/Occasional,290.4377628016971,0
15841,73,9,2742.41,4,2,At-Risk,1130.4464095310918,0
15842,393,2,548.8000000000001,3,1,Lost/Inactive,289.8949329012991,1
15843,304,1,118.95,0,1,Lost/Inactive,,1
15844,46,1,130.73999999999998,0,1,Lost/Inactive,,0
15845,18,11,4426.28,11,0,Champions,2036.704808645477,0
15846,385,1,107.01,0,1,Lost/Inactive,,1
15847,38,5,822.57,0,3,New/Occasional,422.7202771438383,0
15848,622,1,139.94,0,1,Lost/Inactive,-6.582353775911303,1
15850,19,6,1058.72,0,3,New/Occasional,468.6819435084056,0
15851,527,1,109.73,0,1,Lost/Inactive,,1
15852,187,3,257.26,0,1,Lost/Inactive,124.88740460673796,1
15853,52,1,110.8,0,1,Lost/Inactive,,0
15854,4,21,5583.81,0,0,Champions,2201.0674082027376,0
15855,137,6,1052.72,0,2,At-Risk,491.7797518233934,1
15856,4,52,34220.340000000004,11,0,Champions,14181.995956129866,0
15857,19,2,570.48,0,3,New/Occasional,373.4527411885253,0
15858,16,13,3960.37,2,0,Champions,1669.9824350151252,0
15859,432,1,438.46,0,1,Lost/Inactive,,1
15860,41,17,2505.21,0,0,Champions,1011.6077586576192,0
15861,12,12,4401.79,6,0,Champions,1951.0718770033263,0
15862,8,13,2928.29,0,0,Champions,1087.7528200050056,0
15863,26,5,358.7,0,3,New/Occasional,112.91910670017828,0
15864,22,7,2180.76,4,0,Champions,1637.8456423093253,0
15865,41,5,2248.92,0,2,At-Risk,802.4330852653303,0
15866,101,1,230.53,0,1,Lost/Inactive,,1
15867,5,31,9063.95,9,0,Champions,3679.110613779997,0
15868,583,1,94.53,0,1,Lost/Inactive,-6.961688070923086,1
15869,277,3,323.66,0,1,Lost/Inactive,125.47075764418943,1
15870,33,4,862.61,0,3,New/Occasional,454.2649708951385,0
15871,437,1,33.099999999999994,0,1,Lost/Inactive,,1
15872,15,4,795.68,0,3,New/Occasional,518.5089218401813,0
15873,500,4,313.92,3,1,Lost/Inactive,43.188106063622094,1
15874,64,21,11284.76,28,0,Champions,4871.0521629793375,0
15875,646,1,111.72,0,1,Lost/Inactive,-6.354626794458289,1
15876,409,2,1449.14,0,2,At-Risk,441.31234036980186,1
15877,2,2,493.28,2,3,New/Occasional,1866.2433946533893,0
15878,562,2,330.77,0,1,Lost/Inactive,64.77559552860819,1
15879,404,4,1157.3,0,2,At-Risk,451.0150175409635,1
15880,369,1,686.56,2,1,Lost/Inactive,,1
15881,312,5,501.39,3,2,At-Risk,224.09183799855853,1
15882,199,8,1495.98,3,2,At-Risk,619.3119467687209,1
15883,2,2,396.48,0,3,New/Occasional,1573.576669287325,0
15884,432,2,249.7,1,1,Lost/Inactive,7.554935276709254,1
15885,93,15,1951.82,7,2,At-Risk,840.8689054922261,1
15886,60,4,1052.87,0,2,At-Risk,537.7879173807307,0
15887,407,3,1027.15,0,2,At-Risk,306.7080183031379,1
15888,81,3,429.16,2,3,New/Occasional,276.1706467374637,1
15889,157,8,1806.28,2,2,At-Risk,693.5066623451753,1
15890,395,5,535.65,0,2,At-Risk,152.5710709115098,1
15891,227,1,524.52,0,1,Lost/Inactive,,1
15892,669,1,128.2,0,1,Lost/Inactive,-6.158647629496283,1
15893,482,1,305.28000000000003,0,1,Lost/Inactive,,1
15894,253,2,420.29,0,1,Lost/Inactive,126.81898120188283,1
15895,150,1,179.17,0,1,Lost/Inactive,,1
15897,194,2,222.05,0,1,Lost/Inactive,,1
15898,1,25,5596.31,6,0,Champions,2271.174326970633,0
15899,369,1,112.5,0,1,Lost/Inactive,,1
15900,24,4,900.4,1,3,New/Occasional,518.3354541776924,0
15901,17,7,703.22,2,3,New/Occasional,320.3814248836947,0
15902,380,1,145.01,0,1,Lost/Inactive,,1
15903,10,12,8939.84,3,0,Champions,4210.562998834665,0
15904,8,1,164.68,0,3,New/Occasional,,0
15905,543,1,114.69,0,1,Lost/Inactive,,1
15906,20,10,2555.64,4,0,Champions,1758.0761839440704,0
15907,4,3,967.45,0,3,New/Occasional,1221.759693851626,0
15908,491,2,764.57,0,1,Lost/Inactive,234.59181110399268,1
15909,174,1,191.94,0,1,Lost/Inactive,,1
15910,1,15,2681.8,0,0,Champions,1215.0753514862777,0
15911,624,8,1702.34,2,2,At-Risk,2.834938708526477,1
15912,178,9,1074.7,0,2,At-Risk,304.5057600862601,1
15913,534,1,6.300000000000001,0,1,Lost/Inactive,,1
15914,378,2,205.99,0,1,Lost/Inactive,,1
15915,402,1,429.21,0,1,Lost/Inactive,,1
15916,16,13,3427.17,15,0,Champions,1367.582685918382,0
15917,248,5,560.63,0,2,At-Risk,230.9580555852396,1
15918,191,3,582.88,0,2,At-Risk,220.70327530308612,1
15919,20,2,910.61,0,3,New/Occasional,527.9722671541845,0
15920,154,9,571.64,0,2,At-Risk,225.8577006533775,1
15921,173,4,802.11,0,2,At-Risk,412.0919005645415,1
15922,373,1,739.0,2,1,Lost/Inactive,,1
15923,373,1,254.16,0,1,Lost/Inactive,,1
15924,731,1,102.82,0,1,Lost/Inactive,-5.686099569348275,1
15925,194,1,207.15,0,1,Lost/Inactive,,1
15926,542,1,134.44,0,1,Lost/Inactive,,1
15927,647,1,123.39,0,1,Lost/Inactive,-6.345846092405333,1
15928,656,1,293.53,0,1,Lost/Inactive,-6.267901844768549,1
15929,644,1,594.0,0,1,Lost/Inactive,-6.372261544901054,1
15930,67,1,426.63,0,1,Lost/Inactive,,0
15931,428,1,239.9,0,1,Lost/Inactive,,1
15932,4,8,2495.87,4,0,Champions,2283.1599100079725,0
15933,21,3,1107.46,0,3,New/Occasional,2115.607340329605,0
15934,418,2,2190.66,0,2,At-Risk,284.37386159810893,1
15935,239,2,416.86,22,1,Lost/Inactive,119.94205663096244,1
15936,379,2,282.79,0,1,Lost/Inactive,88.72412551563292,1
15937,64,1,145.35000000000002,0,1,Lost/Inactive,,0
15938,112,9,734.8100000000001,0,2,At-Risk,360.5056639074623,1
15939,90,16,9060.39,1,0,Champions,4482.386869285316,1
15940,311,1,35.8,2,1,Lost/Inactive,,1
15941,637,1,405.0,4,1,Lost/Inactive,-6.434764164192352,1
15942,134,1,337.44,0,1,Lost/Inactive,,1
15943,650,2,271.29,0,1,Lost/Inactive,38.36217237557373,1
15944,277,4,2164.24,0,2,At-Risk,795.1964605157289,1
15945,365,4,827.27,0,2,At-Risk,326.36163040252467,1
15946,503,3,2304.18,0,2,At-Risk,671.989593889178,1
15947,83,1,1708.24,0,3,New/Occasional,,1
15948,8,3,1509.09,0,3,New/Occasional,920.9564850719815,0
15949,17,2,364.72,0,3,New/Occasional,575.331614292254,0
15950,32,10,7180.71,7,0,Champions,3224.955161236004,0
15951,9,3,1013.17,2,3,New/Occasional,748.8062353591358,0
15952,34,4,806.57,0,3,New/Occasional,830.312819938475,0
15953,15,18,3669.55,6,0,Champions,1444.1705697302386,0
15954,589,1,190.75,0,1,Lost/Inactive,-6.898901886930485,1
15955,24,22,8658.36,6,0,Champions,4024.481574247906,0
15956,551,2,617.6,0,1,Lost/Inactive,159.58023617128504,1
15957,32,3,930.1,0,3,New/Occasional,546.1500765781117,0
15958,74,4,492.99,0,3,New/Occasional,283.44625674993495,0
15959,682,3,579.49,0,1,Lost/Inactive,-6.053148487918491,1
15960,374,4,410.95,1,1,Lost/Inactive,55.31216261661788,1
15961,379,1,451.29,0,1,Lost/Inactive,,1
15962,449,1,295.83,0,1,Lost/Inactive,,1
15963,20,2,470.76,0,3,New/Occasional,1038.5636155384316,0
15964,663,1,272.96000000000004,0,1,Lost/Inactive,-6.208593992900502,1
15965,17,13,3013.09,2,0,Champions,1284.0765514501925,0
15966,451,1,426.53,5,1,Lost/Inactive,,1
15967,23,12,3041.6,4,0,Champions,1298.801473545279,0
15968,388,1,418.05,0,1,Lost/Inactive,,1
15969,3,5,1127.05,1,3,New/Occasional,701.7478135407587,0
15970,304,2,1017.32,0,2,At-Risk,263.71512461952904,1
15971,18,18,5902.83,3,0,Champions,2526.1499038728066,0
15972,456,5,1810.27,0,2,At-Risk,307.3549357316129,1
15973,367,3,988.44,2,2,At-Risk,456.1046517715116,1
15974,39,7,3442.15,1,0,Champions,2830.0130263795604,0
15975,84,1,371.01,0,1,Lost/Inactive,,1
15976,165,6,1746.64,0,2,At-Risk,929.8461393293644,1
15977,17,2,1054.73,0,3,New/Occasional,3975.095309234582,0
15978,77,3,3279.42,2,2,At-Risk,1768.436399961163,1
15979,603,1,329.22,0,1,Lost/Inactive,-6.766689536921489,1
15980,89,7,6593.68,2,2,At-Risk,2980.2819126922777,1
15981,25,21,9362.77,7,0,Champions,4555.112805102938,0
15982,605,1,324.51,0,1,Lost/Inactive,-6.736898042404881,1
15983,22,8,3958.82,0,0,Champions,1714.4887672482027,0
15984,3,30,8759.32,6,0,Champions,3641.1625591875054,0
15985,123,7,2715.28,1,2,At-Risk,1348.6080443484057,1
15986,30,2,354.42,0,3,New/Occasional,235.5154926753922,0
15987,12,8,1682.13,0,0,Champions,1332.3081217754832,0
15988,19,3,770.09,0,3,New/Occasional,329.8572974483303,0
15989,376,2,372.51,0,1,Lost/Inactive,159.31241413625523,1
15990,44,7,2010.05,0,2,At-Risk,959.8073007996746,0
15991,534,1,150.55,0,1,Lost/Inactive,,1
15992,4,3,896.6,0,3,New/Occasional,526.1748840417208,0
15993,9,7,2797.57,8,0,Champions,5448.392634635649,0
15994,55,3,1202.18,2,3,New/Occasional,536.7659172616752,0
15995,414,1,696.19,0,1,Lost/Inactive,,1
15996,88,7,1686.9,1,2,At-Risk,1058.4129147618544,1
15998,37,16,8308.34,10,0,Champions,3345.822143578319,0
15999,736,1,20.4,0,1,Lost/Inactive,-5.658097402982987,1
16000,3,3,12393.7,0,0,Champions,,0
16001,381,1,583.39,10,1,Lost/Inactive,,1
16002,625,1,169.21,0,1,Lost/Inactive,-6.544823077016814,1
16003,30,10,5613.83,0,0,Champions,2430.3747518568566,0
16004,475,5,2146.39,0,2,At-Risk,569.5072196120706,1
16005,12,10,2436.22,1,0,Champions,1547.7762045668658,0
16006,211,2,347.17,0,1,Lost/Inactive,126.56726984351316,1
16007,48,7,3075.14,0,2,At-Risk,1683.4251007632768,0
16008,24,15,5384.13,0,0,Champions,2588.8636305824352,0
16009,22,4,992.71,0,3,New/Occasional,992.7456223375302,0
16010,246,11,1724.06,1,2,At-Risk,169.14578164851562,1
16011,8,29,5880.46,2,0,Champions,2442.2584953234764,0
16012,35,5,2989.79,0,2,At-Risk,1357.4669485938462,0
16013,4,84,57446.44,31,0,Champions,24066.09061528379,0
16014,38,5,1130.27,3,3,New/Occasional,472.9872880983552,0
16015,4,3,705.39,2,3,New/Occasional,1650.228904740547,0
16016,3,11,2533.94,5,0,Champions,1758.7124718940631,0
16017,47,5,1553.83,0,2,At-Risk,506.38764447655234,0
16018,39,4,698.13,0,3,New/Occasional,268.9702153730785,0
16019,47,27,17465.85,15,0,Champions,7259.039789695415,0
16020,17,3,851.01,0,3,New/Occasional,1536.490850297569,0
16021,395,2,532.25,0,1,Lost/Inactive,292.1100423668385,1
16022,260,1,628.28,0,1,Lost/Inactive,,1
16023,46,3,719.81,0,3,New/Occasional,761.0991035546481,0
16024,12,3,484.2,0,3,New/Occasional,329.5710107880968,0
16025,30,1,439.66,0,3,New/Occasional,,0
16026,43,1,236.09,0,3,New/Occasional,,0
16027,92,15,2048.36,3,2,At-Risk,880.0086608630342,1
16028,596,1,82.2,0,1,Lost/Inactive,-6.837242202811275,1
16029,39,107,122209.14,37,0,Champions,49563.5070052973,0
16030,310,1,331.24,0,1,Lost/Inactive,,1
16031,92,2,548.94,0,3,New/Occasional,459.6458246436056,1
16032,456,6,1970.45,0,2,At-Risk,19.396179225334446,1
16033,6,27,10836.13,17,0,Champions,6598.374171645358,0
16034,196,6,928.72,1,2,At-Risk,480.41123214901495,1
16035,560,1,217.73,0,1,Lost/Inactive,-7.213382267708189,1
